id,joke,label
4664,有人问马克·吐温，小错误和大错误有什么区别。 马克·吐温说：说果你从餐馆里出来，把自己的雨伞留在那里，而拿走了别人的雨伞，这叫小错。但如果你拿走了别人的雨伞，而把自己的雨伞留在那里，这就叫大错。,3
4665,曹丕命令曹植在七步之内作成一首诗，作不出的话， 就要动用死刑。曹植应声慢悠悠的走了六步之后， 曹植突然倒在地上口吐白沫抽搐了起来， 曹丕大喜的说：“哈哈，小样的中了我的五步断魂散，看你死不死。”,5
4666,小学奥数应用题， 有一位卖茶叶蛋的老太太， 第一次卖去锅内茶叶蛋的一半多２个， 第二次又卖去余下的一半多２个， 现在锅内还剩下１个茶叶蛋， 请问这个老太太在市区有几套房？,3
4667,国王的儿子夸耀他的爸爸说：我爸爸是国王，全国的人都要听他的。 小阿凡提说：那有什么，连你爸爸和所有的人都得听我爸爸的。我爸爸叫他们把头低下来，谁也不敢不听，上一次你爸爸还在我爸爸面前乖乖低下头来呢！ 国王的儿子听后生气地说：什么？根本不可能，你爸爸到底是干什么的？ 小阿凡提回答说：理发匠。,3
4668,阿凡提与一位吝啬的人一起去旅游。到了中午，他们俩一同吃了阿凡提带的馕和煮的鸡蛋。到了晚上吝啬的人一人偷偷跑到河边吃自己带的熟肉。 阿凡提发现了问道：朋友，您吃的是什么？ 没什么！吝啬鬼急忙把吃的熟肉藏在身后说。 那么请你把没什么拿出来吧，让我们共同享受您的没什么吧！阿凡提说。,1
4669,英国化学家戴维曾是大科学家法拉第的先生，他支持法拉第的发现，并提供了帮助。当然他自己也取得了科学上三大重要成就电解法分离碱金属和碱土金属、确定氯是元素、发明安全灯。但当人们称颂他的发现时，他却说：不！不！我一生最大的发现是法拉第。,3
4670,一官员因贪污受贿被判刑，儿子探监时，说自己大学毕业找不到工作。 官员说：会有人来帮你的，我在台上时，叫谁上谁上；如今我在监狱，叫谁下谁就得下……,3
4671,某日，机场的工人再搬运国外航线飞机上要用的中式餐盒时，不小心把全部的便当弄翻了，顿时机上的工作人员不知道怎么办。 女空服员：现在飞机上只剩下西式的餐盒了。 男空服员：那如果旅客全部选西式餐盒够吃吗？ 女空服员：够是够啦，但旅客会抱怨没有选择！ 男空服员：我有办法！ 于是他在菜单的中式餐盒菜色栏写上醉鸡，果然那次全部旅客皆选西式。 注：醉鸡=坠机,1
4672,养牛的和养猪的搭上了亲家。一天，养牛的到养猪的家去，进门就问：“亲家在吗？” 亲家母是个好说新字眼的人，便回答说：“他出门出亥（卖猪）去了。” 养牛的又问：“几时回来？” 亲家母答道：“他要把亥出完才回来。” 养牛的回家对妻子讲了一遍。并夸养猪的妻子是个聪明人。养牛的妻子说这有何难！几天后，养猪的来了，说：“亲家在吗？” 养牛的妻子连忙回答说：“他出门出丑（卖牛）去了。” “几时回来呀？” 养牛的妻子说：“他要把丑出完才得回来。”,5
4673,阿呆和女友交往2年了，于是阿呆便准备和女友求婚。 阿呆含情脉脉的看着女友说：“嫁给我好吗？” 女友犹豫了一下说道：“那我嫁给你有什么好处？” 阿呆想了想说道：“你嫁给我以后，我爸我妈都是你的。”,5
4674,考试歌头：答案几时有，抬头看青天，不知时光飞逝，现在是几点。 忽思转头偷看，又恐老师发觉。心惊又胆寒，提笔真难写，不似在人间。 打暗号，看小抄，借答案，不应高声，恐被发现分难圆。 人有悲欢离合，月有音晴圆缺。但愿考试过，不喝妇炎洁。,1
4675,我国自从《时务报》（维新派学会报刊）出版后，各种报纸闻风诞生。以地方命名报纸的风气普遍推行，听说江西有《新豫章》，直隶（现河北）有《直说》。 有人以此类推说：山东应有《齐论》、《鲁论》，广东应有《广告》，河南应有《豫告》，甘肃应有《甘言》，福建应有《福音》。 《新小说》记者听了急忙争辩道：《新小说》（梁启超主编的小说月刊）不是新疆人出版的！,1
4676,男人会把健康花在财富上。然后，很高兴支付他们所获得的所有费用以恢复健康。,3
4677,我喜欢和我的宠物一起玩游戏。有一天，我和长尾小鹦鹉一起打羽毛球。,3
4678,一只羚羊和一只狮子进入餐馆占了个靠窗的包厢。当侍者走来，羚羊说：我需要一碗干草，一碟小萝卜。 你的朋友要什么？ 什么也不要。 难道它不饿吗？侍者坚持问。 如果它饿着，羚羊说，我还能坐在这儿吗？,3
4679,报童在广场上大声叫卖报纸：“惊人的诈骗巨案，受骗者已达八十二人……” 一个人连忙走过去买了一份报纸，但是看来看去也没有发现那条“巨案”的消息。这时，报童又在大声叫卖：“卖报， 卖报，惊人的诈骗巨案，受骗者已达八十三人！”,5
4680,李亚鹏拍完《射雕》后去给一希望小学剪彩。大家很激动，于是就在小学门前拉了个横幅：“热烈欢迎李亚朋叔叔来我校剪彩！” 由于小学生水平有限，写了一个错别字。剪彩后，李亚鹏呆呆地站在那里看了半天，然后慢吞吞地问：“唉～不对呀，我的鸟哪去了？？？”,1
4681,一凡的小姨生了个小弟弟，一凡看着小弟弟美美地躺在小姨怀里吃奶，咽了咽口水问小姨：“小姨，小弟弟喝得这么香，你的牛奶一定很好喝。那你的牛奶是酸牛奶还是纯牛奶啊？”,3
4682,小龙不顾母亲的反对和小花结婚了，一家人同在一个大院里，同吃不同住。 一天，母亲来喊两人吃饭，看见小两口在打情骂俏。 小龙：亲爱的，你真甜，好想吃你一口。 小花：亲爱的我也要吃你一口。 母亲干咳了一声，两口子脸炖红。 小龙喊了声：妈 母亲瞪了小两口一眼，转过身对着大屋那边喊道：她大婶啦，少盛两个人的饭啊，人家有吃的啦！,5
4683,给无政府主义者一英寸，接下来你知道，他们想要负责！,3
4684,有人问著名记者多纳尔：什么是新闻？ 是这样。多纳尔回答，当一条狗咬了人，这不算是新闻；然而，当一个人咬了一条狗，这便是新闻了。,3
4685,酒桌上，两个朋友谈起了自己的梦想。 A：“20岁时，我真想像我妈认为的那么帅。到了30岁时，我真想像儿子认为的那么有钱。” B：“老兄，你现在已经40岁了啊。” A：“是啊，现在我真想像老婆认为的那样，在外面特别受女人欢迎。”,5
4686,新婚之夜，新郎大伟和新娘小 丽被叫到大伟父母的屋里。 大伟的母亲递给小丽一个镯子， 说：“这是咱们家祖传的，以后就得交给你了。” 大伟的爸爸递给他一件护膝，大伟很不理解的说： “爸，你给我玩意干啥，我早就不骑摩托车啦。” 大伟爸爸回答：“以后跪搓衣板时用得上， 这也是祖传的！”,3
4687,唐代大中年间，日本国王子来中国朝拜，献宝器等物。懿宗皇帝也设珍撰百戏作还礼。 王子喜欢下围棋，皇帝就命顾师言作对手，奕至第34子，顾师言一着妙棋，顿使棋盘上原来的势均力敌之势倒向一方，王子目瞪口呆，只得认输。 他偷偷问在旁的鸿胪：这对手为中国棋坛第几高手？ 鸿胪故意说：第三高手。其实，顾师言为第一高手。 王子更惊，对鸿胪说：我想与中国第一高手下几子，行吗？ 鸿胪说：这可以，但是你只有胜了第三，才能迎第二，赢了第二战第一，现在你连第三高手还未胜，怎能急躁求战于第一呢？ 王子信以为真，长叹道：‘小国之一，不如大国之三’的说法终于使我相信了！,1
4688,语文课上 老师问：“《水浒》的作者是谁？”其中有一个学生手举得最高，老师就叫他回答。 学生大声回答：“是我爹！” 老师问：“为什么呀？” 学生回答：“我爹是做洋铁壶的。”,3
4689,经理偕其新婚夫人来公司，同职员招呼过后，与一属下进入内室，夫人在门后等候。室内先是一段关于进货出货的对话，在沉默三秒以后，听得属下问：是原配吗？ 答曰：不是，原配在罗湖。 夫人脸色突变，推门而入，连声质问，二人不知所措，属下轻轻举起右手，手上捏着一把钥匙。,3
4690,当你需要时，永远不会有任何皮袜图片！,3
4691,塔的一位游客来到河堤上。他俯视河水时，发现堤围的砌石已经松散，便对附近的一位守塔人说：这堤看来很危险，你们应当竖块牌子，警告人们小心。 守塔人说： 噢，我们早就竖过啦，先生，早就竖过啦。牌子搁在那里十多年，可从来没有人掉进河里， 我们就把牌子拿走了。,3
4692,在百万富翁的丧仪上来了许多人，其中一个青年人哭得死去活来。 想开点吧！人们安慰他，您的父亲是倒天堂了。 天啊，年轻人哭得更厉害了，为什么他不是我的父亲啊……,5
4693,“最近老没见你，去哪了？” “嗨，别提了！前天我们出去喝酒，我哥们儿喝高了跟邻桌的打架， 我怕他吃亏，打了110，警察过来把我们都抓走了。” “他们打架的肯定拘留，怎么你也进去了？” “没跟您说吗？我打了110。 ”,5
4694,"导演到动物园拍片子,去公园录鸟叫,被公园领导认出,大惊以为要新闻调查.很紧张,说今天维修,我们解说只是看鸟. 领导说,鸟也要修。",3
4695,马伊俐她老公表面上是个演员，实际上是个狠角色，每次报纸上的评论员，电视台的播音员都会这样说：“文章强调、文章指出、文章再次强调、文章最后强调...” 所以说马伊琍真是嫁的好啊....,5
4696,有个贪得无厌的人，临死之前，躺在炕上，翻来滚去的，断断续续说着话，也听不清有什么话要说。 儿子贴近他的耳朵问：“爹，您有什么嘱咐吗？” “没有。可是我闭不上眼睛呀！” “怎么闭不上眼睛呢？” “有一回上你干姥家去喝酒，最后那块肉没捞着吃呀！” “爹，当时怎么不快些用筷子挟起来呀？” “筷子上有一块呢。” “那怎么不快些往嘴里送呢？” “嘴里有一块呢。” “那怎么不快些把它咽下去呢？” “嗓子里头还有一块呢。”,3
